20031013,69970,0,60.1
20111110,78539,0,52.1
20010704,77237,0.04,82.8
20070421,188335,0,45.5
20010208,84589,0.5,30.6
20100730,132907,0,74.8
20010308,84589,0.28,36.4
20120729,102529,0.11,78.9
20050828,69970,0.21,78.5
20111109,78539,0,44.6
20111106,78539,0,54
20010128,84589,0.16,31.4
20110408,78539,0,59.2
20091110,12503,0,51.5
20120802,102529,0.11,76.9
20070422,188335,0,47.9
20100807,153911,0.01,76.4
20120724,84586,0,75.9
20110718,62665,0,91.3
20031010,69970,0,59.7
20000704,62668,0.05,82.7
20000114,62690,0.05,47.4
20110719,62665,0,92.3
20070423,188335,0,47
20030820,6330,0,77.7
20001122,77228,0.05,54.2
20120728,102529,0.11,76
20010125,15973,0.04,19.1
20031002,69970,0,73.4
20031009,69970,0,58.2
20020307,73346,0.11,35.9
20010220,253235,0.04,33
20070425,188335,0,56.7
20011231,268720,0,26.5
20100727,132907,0,76.9
20001209,77333,0.21,35.6
20071101,98701,0.05,64.6
20011227,268720,0,35.5
20070424,188335,0,55.1
20120226,286071,0.11,37.9
20111105,78539,0,48.2
20010209,84589,0.45,27.3
20100805,132907,0,70.8
20010131,84589,0.92,44.8
20010627,31994,0.12,79
20080205,77245,0.02,29.6
20100214,98701,0.01,39.7
20111103,78539,0,46.3
20120313,286071,0.11,45.2
20101103,12503,0,45.7
20101030,12503,0,53.1
20101104,12503,0,40.1
20091111,12503,0,48
20010130,253235,0.04,46.1
20070426,188335,0,57
20101109,12503,0,44.3
20030603,189891,0.83,72.3
20120811,84586,0,74.3
20111114,78539,0,43.1
20070427,188335,0,57.3
20031021,69970,0,58.4
20111121,78539,0,43.2
20010224,15973,0.04,40.4
20070428,188335,0,58.8
20010319,84589,0.45,38.5
20100817,132907,0,73.6
20010312,232751,0.7,49.3
20120226,12463,0.11,37.8
20000313,84651,0.21,45.1
20111120,78539,0,38
20111119,78539,0,43.7
20010312,84589,0.62,48.7
20111111,78539,0,48.6
20091121,12503,0,41.9
20120226,255362,0.11,37.7
20070501,188335,0,56.4
20100430,98701,0.01,58.2
20120806,84586,0,74.2
20110730,62665,0,75.8
20031018,69970,0,63
20001122,47614,0.05,54.5
20001116,268720,0.05,51.9
20110731,62665,0,76.3
20070502,188335,0,58.6
20030904,6330,0,73.5
20001218,47614,0.05,30
20120512,286071,0.11,60.8
20021116,70017,0.04,51.5
20031014,69970,0,59.2
20031016,69970,0,62
20060307,77237,0.11,35.8
20021101,70017,0.04,64
20070504,188335,0,56.8
20060806,194425,0,73.3
20100816,132907,0,72.9
20000413,131459,0.21,49
20080114,41105,0.05,47.4
20060731,194425,0,75.6
20070503,188335,0,57.3
20120226,82,0.11,38
20111115,78539,0,48.8
20010410,84589,0.31,62
20100819,132907,0,73.3
20010318,84589,0.42,31.4
20020112,24569,0.12,44.9
20080515,77245,0.02,61.4
20100617,84599,0.01,77.9
20111113,78539,0,34.8
20120307,69924,0.11,36
20101113,12503,0,34.9
20101111,12503,0,48
20101114,12503,0,43.2
20091124,12503,0,27.7
20021031,70017,0.04,58.9
20070505,188335,0,54.1
20101120,12503,0,38.1
20030614,189891,0.45,64.4
20120821,84586,0,81.7
20111129,78539,0,34.3
20070506,188335,0,57.6
20031028,69970,0,51.5
20111203,78539,0,45.3
20020709,84651,0.04,82.7
20070507,188335,0,62.1
20010410,232751,0.37,62
20100826,132907,0,76.3
20010511,232751,0.6,65.4
20120115,94652,0.11,37.6
20001210,71491,0.21,34.4
20111202,78539,0,43
20111201,78539,0,42.9
20010318,232751,0.49,32
20111124,78539,0,27.8
20110109,41105,0,42.2
20130814,218729,0.11,68
20070513,188335,0,51.7
20100725,84599,0.01,66.5
20120820,84586,0,79.1
20110816,62665,0,73.8
20031025,69970,0,47.6
20000713,62664,0.05,72.6
20001208,129456,0.05,31.1
20110817,62665,0,74.3
20100102,188335,0,28.2
20030911,6330,0,84.8
20001122,129456,0.05,54
20120112,94652,0.11,44.1
20020125,232751,0.04,19.1
20031022,69970,0,59.2
20031024,69970,0,48.3
20080129,79080,0.11,41.7
20021208,161866,0.04,31.1
20100104,188335,0,35.4
20060820,194425,0,78.3
20100825,132907,0,73.9
20000829,70017,0.21,74.5
20080709,91947,0.05,82.8
20060818,194425,0,71.9
20100103,188335,0,29.1
20130802,86144,0.11,76.9
20111130,78539,0,31.5
20010412,232751,0.51,44.5
20100831,132907,0,79.2
20010319,232751,0.38,39
20020226,104810,0.12,37.8
20080417,190087,0.02,61.6
20100804,84599,0.01,73.9
20111125,78539,0,29.4
20130728,28503,0.11,76
20080730,102529,0,74.3
20101124,12503,0,27.7
20080731,102529,0,75.4
20110110,41105,0,43.5
20021128,161866,0.04,33.2
20100105,188335,0,37.7
20080811,102529,0,73.9
20040829,84615,0.09,75.2
20120904,84586,0,73.8
20111213,78539,0,29.1
20100106,188335,0,40.1
20031109,69970,0,44.5
20111221,78539,0,53.9
20020224,232751,0.04,40.4
20100107,188335,0,40.2
20010524,232751,0.37,56.7
20071202,77333,0,42.9
20010608,232751,0.98,67.7
20130510,153911,0.11,69.7
20000510,84651,0.21,69.3
20111220,78539,0,45.3
20111219,78539,0,38.2
20010519,232751,0.38,57.8
20111204,78539,0,44.4
20110122,41105,0,21.3
20130512,153911,0.11,60.9
20100108,188335,0,41.1
20100317,12465,0.01,34
20120901,84586,0,79.8
20110825,62665,0,74.8
20031104,69970,0,40.1
20000212,161266,0.05,40.9
20031116,69942,0.05,51.7
20110826,62665,0,76.9
20100109,188335,0,41.9
20080516,6330,0,70.3
20000224,161266,0.05,40.5
20130802,28503,0.11,76.9
20021116,84589,0.04,51.4
20031029,69970,0,49.7
20031103,69970,0,46.1
20080331,130706,0.11,46.4
20021102,84589,0.04,60.4
20100113,188335,0,46.1
20060901,194425,0,79.5
20071201,77333,0,42.8
20031209,290806,0.21,35.8
20081008,41105,0.05,60.8
20060830,194425,0,77.2
20100110,188335,0,43.5
20130226,98701,0.11,37.9
20111216,78539,0,29.4
20010528,232751,0.37,63.2
20071204,77333,0,44.2
20010523,232751,0.45,72.2
20030627,264597,0.12,78.9
20081004,41105,0.02,75.9
20100418,12465,0.01,54.4
20111212,78539,0,26.4
20130313,98701,0.11,45.1
20080817,102529,0,73.3
20080816,102529,0,72.3
20080818,102529,0,71.8
20110123,41105,0,15.8
20021101,84589,0.04,64
20100118,188335,0,30.5
20080821,102529,0,80.6
20041126,84615,0.43,40
20120911,84586,0,85.4
20111227,78539,0,35.5
20100119,188335,0,40.5
20031120,69970,0,38
20000615,94652,0,72.2
20020814,84586,0.04,67.8
20100120,188335,0,42.4
20010613,232751,0.79,63.4
20071220,77333,0,45.4
20010702,232751,0.19,78
20130802,84599,0.11,77
20040822,70020,0.21,75.6
20000612,94652,0,70.7
20111231,78539,0,26.5
20010610,232751,1.1,65.5
20111225,78539,0,24.9
20110207,41105,0,28.9
20130812,84599,0.11,76.5
20100121,188335,0,29.1
20100117,23770,0.01,39.6
20120910,84586,0,78.4
20110906,62665,0,64.4
20031114,69970,0,43.1
20031211,69942,0.05,30
20030220,5218,0.05,32.5
20110907,62665,0,69.8
20100122,188335,0,21.3
20080531,6330,0,82.4
20030114,5218,0.05,47.9
20130728,84599,0.11,76
20031208,84639,0.04,31.3
20031110,69970,0,52
20031113,69970,0,34.8
20080226,84615,0.11,38
20020411,264597,0.04,53.4
20100124,188335,0,19.2
20060910,194425,0,78.2
20071219,77333,0,38.5
20050822,77333,0.21,75.6
20081208,217448,0.05,31.1
20060908,194425,0,71.6
20100123,188335,0,15.8
20130129,23770,0.11,41.6
20111228,78539,0,44.2
20010614,232751,0.4,64.5
20071225,77333,0,24.8
20010611,232751,0.31,72.3
20030129,77228,0.12,41.9
20080827,286071,0.02,79.6
20100202,23770,0.01,24.5
20111226,78539,0,32.7
20130307,23770,0.11,35.7
20080826,102529,0,76.2
20080825,102529,0,73.3
20080830,102529,0,77.3
20110210,41105,0,26.7
20021208,232751,0.04,31.3
20100127,188335,0,27.3
20080904,102529,0,73.6
20041215,84615,0.78,34.4
20010910,12507,0,78.1
20000621,94652,0,73.3
20100201,188335,0,28.4
20091202,69970,0,43.2
20000629,94652,0,78.2
20030709,188335,0.04,82.7
20100204,188335,0,27.3
20010712,69924,0.17,73
20090719,77333,0,90.5
20010813,69924,0.59,73.8
20130812,253805,0.11,76.5
20050808,182360,0.21,76.8
20000624,94652,0,85.3
20000623,94652,0,78.4
20010703,232751,0.82,79.6
20000616,94652,0,75.6
20110225,41105,0,38.1
20000226,5218,0.11,37.7
20100206,188335,0,34.1
20100625,253805,0.01,83.8
20010909,12507,0,63.9
20110915,62665,0,63.3
20091129,69970,0,34.4
20030224,253235,0.05,40.4
20030313,84586,0.05,45.3
20110917,62665,0,57
20100207,188335,0,28.8
20080620,6330,0,70.4
20030114,15973,0.05,47.1
20130728,253805,0.11,76
20030125,77301,0.04,19.2
20031121,69970,0,42.9
20091125,69970,0,29.4
20080115,210553,0.11,37.6
20030228,130706,0.04,45.7
20100215,188335,0,45
20060920,194425,0,68.9
20071231,77333,0,26.4
20051210,12465,0.21,33
20081101,232751,0.05,64.7
20060918,194425,0,62
20100210,188335,0,26.5
20000814,77237,0.11,67.6
20000622,94652,0,74.5
20010723,69924,0.36,82.6
20090721,77333,0,81.5
20010712,232751,0.19,72.9
20030219,47614,0.12,39.1
20080213,84639,0.02,38.2
20010714,77243,0.01,82.9
20000620,94652,0,71.5
20000115,253235,0.11,37.7
20080907,102529,0,68.4
20080906,102529,0,63.6
20080908,102529,0,71.7
20110301,41105,0,40.3
20030625,12507,0.04,83
20100217,188335,0,26.6
20080911,102529,0,85.2
20040728,12503,0.16,75.4
20010920,12507,0,67.8
20000706,94652,0,86.3
20100218,188335,0,27.1
20091220,69970,0,45
20000715,94652,0,86.7
20030419,217448,0.04,62.8
20100221,188335,0,29.7
20010902,69924,0.71,77.3
20090731,77333,0,75.8
20011007,69924,0.26,69.7
20000115,15973,0.11,37.7
20051209,23770,0.21,35.7
20000711,94652,0,80.3
20000708,94652,0,82.4
20010822,69924,0.19,75.8
20000630,94652,0,79.5
20110310,41105,0,40.1
20000226,15973,0.11,38
20100222,188335,0,32.1
20010807,77243,0.01,76.2
20010919,12507,0,65.2
20110925,62665,0,63.4
20091213,69970,0,28.9
20031122,12465,0.05,53.9
20030114,12503,0.05,48.2
20110926,62665,0,64
20100225,188335,0,38
20080705,6330,0,83.7
20031128,12465,0.05,33.3
20000307,253235,0.11,35.8
20040224,69992,0.04,40
20091203,69970,0,45.4
20091212,69970,0,26.3
20080810,255362,0.11,77.1
20040212,69992,0.04,40.7
20100302,188335,0,35.5
20060929,194425,0,64.1
20090730,77333,0,75.1
20060512,77228,0.21,60.5
20090114,188335,0.05,47.5
20060927,194425,0,62.2
20100301,188335,0,40.3
20010226,5218,0.11,37.7
20000707,94652,0,87.6
20010912,69924,1,78.6
20090805,77333,0,71
20010823,69924,0.26,75.9
20030115,209420,0.12,37.6
20080205,28511,0.02,29.6
20011006,91901,0.01,68.2
20000705,94652,0,84.3
20010809,77237,0.11,81.2
20080918,102529,0,61.8
20080915,102529,0,62.1
20080919,102529,0,65.9
20110311,41105,0,46.7
20031008,73346,0.04,60.8
20100303,188335,0,34.7
20080924,102529,0,61.5
20040828,12503,0.46,78.5
20010929,12507,0,63.4
20000718,94652,0,90.7
20100304,188335,0,34.7
20000719,62697,0,89.4
20000726,94652,0,74.5
20041101,84637,0.04,64.2
20100305,188335,0,40.2
20010318,77333,0.5,32
20090817,77333,0,73.7
20010508,77333,2.06,59.8
20010129,253235,0.11,41.8
20060913,218556,0.21,68.4
20000724,94652,0,75.8
20000720,94652,0,87.8
20011118,69924,0.23,58.3
20000716,94652,0,85.8
20110324,41105,0,39.6
20010307,253235,0.11,35.8
20100306,188335,0,40.4
20010117,70020,0.01,40
20010928,12507,0,65.1
20111002,62665,0,74.7
20091227,69970,0,35.5
20031101,23770,0.05,64.5
20030224,210553,0.05,40.5
20111003,62665,0,71.9
20100310,188335,0,40.3
20080717,6330,0,87.2
20031116,23770,0.05,52
20010115,253235,0.11,37.7
20040224,129456,0.04,41.3
20091221,69970,0,53.6
20091226,69970,0,32.7
20110115,41105,0.11,37.6
20041208,84637,0.04,31
20100314,188335,0,35.4
20061011,194425,0,64.9
20090816,77333,0,73
20071209,31994,0.21,35.7
20090130,12507,0.05,48.8
20061009,194425,0,58.3
20100311,188335,0,46.9
20010226,15973,0.11,38
20000719,94652,0,90.1
20010319,77333,0.38,38.9
20090819,77333,0,73.4
20010312,77333,0.71,49.2
20050307,12507,0.12,36.3
20081102,232751,0.02,61.1
20011006,264054,0.01,67.8
20000717,94652,0,87.3
20020627,84651,0.11,79.4
20080927,102529,0,62.3
20080926,102529,0,63.7
20080928,102529,0,65.3
20110327,41105,0,44.5
20041116,84637,0.04,51.5
20100315,188335,0,39.2
20081001,102529,0,65.1
20041007,12503,0.25,69.7
20011012,12507,0,66.4
20000731,94652,0,75.8
20100321,188335,0,35.3
20000806,62697,0,73.4
20000815,94652,0,69.5
20041211,78539,0.04,30.2
20100322,188335,0,35.2
20010519,77333,0.39,57.8
20090826,77333,0,76.4
20010603,77333,0.85,72.3
20020812,84651,0.11,76.5
20070822,70020,0.21,75.6
20000811,94652,0,74
20000806,94652,0,73.6
20010509,77333,0.53,61.4
20000727,94652,0,77
20110404,41105,0,41.9
20020313,93455,0.11,45.1
20100323,188335,0,39.8
20010126,271047,0.01,22.6
20011009,12507,0,58
20111013,62665,0,60
20000730,62697,0,74.7
20060114,70019,0.05,46.6
20061224,232751,0.05,34.4
20111014,62665,0,59.1
20100324,188335,0,39.6
20080731,6330,0,75.2
20060520,28511,0.05,68.6
20020802,84651,0.11,77
20041102,159159,0.04,60.7
20000724,62697,0,75.7
20000727,62697,0,76.9
20110602,91947,0.11,79
20041031,159159,0.04,59.5
20100328,188335,0,43.7
20061019,194425,0,57.9
20090825,77333,0,74
20081210,19845,0.21,33.9
20091122,12517,0.05,53.9
20061016,194425,0,61.9
20100327,188335,0,44.4
20020512,93455,0.11,60.9
20000805,94652,0,71
20010523,77333,0.45,72.1
20090831,77333,0,79.2
20010511,77333,0.6,65.3
20050115,84589,0.12,37.1
20080216,264597,0.02,36.6
20010117,92923,0.01,40
20000730,94652,0,75
20020115,232751,0.11,37.7
20081009,102529,0,58.3
20081003,102529,0,71.3
20081010,102529,0,59.8
20110405,41105,0,51.5
20040220,194425,0.04,32.8
20100329,188335,0,47.6
20081013,102529,0,60.3
20040524,132907,0.4,56.6
20011021,12507,0,57.5
20000818,94652,0,72
20100330,188335,0,48.3
20000820,62697,0,78.4
20000824,94652,0,71.2
20050125,69917,0.04,19.4
20100402,188335,0,38.6
20010610,77333,1.1,65.5
20090907,77333,0,69.1
20010618,77333,0.18,73.7
20020413,28511,0.11,49.3
20080808,241319,0.21,76.7
20000821,94652,0,81.1
20000820,94652,0,78.5
20010607,77333,3.09,61.7
20000816,94652,0,72.9
20110416,41105,0,54.7
20020529,28511,0.11,72.2
20100403,188335,0,40
20010326,92923,0.01,44.2
20011020,12507,0,56.2
20111021,62665,0,59.4
20000817,62697,0,73.6
20060224,298894,0.05,40.6
20060729,264597,0.05,79.3
20111022,62665,0,60.3
20100404,188335,0,42
20080817,6330,0,73
20060709,264597,0.05,82.9
20020627,84639,0.11,79.3
20080228,84651,0.04,45.6
20000811,62697,0,74
20000816,62697,0,72.7
20110728,253805,0.11,76
20050224,94652,0.04,40.5
20100406,188335,0,44.2
20061026,194425,0,48.3
20090906,77333,0,63.9
20111210,84615,0.21,34.1
20090316,69942,0.05,36.8
20061024,194425,0,48.3
20100405,188335,0,51.5
20020628,28511,0.11,80.9
20000819,94652,0,73.3
20010611,77333,0.3,72.2
20090909,77333,0,64.8
20010608,77333,0.96,67.7
20050331,232751,0.12,46.7
20090205,188335,0.02,29.5
20010418,92923,0.01,54.5
20000817,94652,0,73.7
20020809,28511,0.11,81.3
20081016,102529,0,62.6
20081015,102529,0,62.9
20081019,102529,0,57.7
20110421,41105,0,45.5
20050220,94652,0.04,32.9
20100407,188335,0,47
20081022,102529,0,58.9
20040610,132907,1.07,65.4
20011028,12507,0,51
20000830,94652,0,77.2
20100408,188335,0,59.4
20000901,62697,0,79.5
20000905,94652,0,70.1
20081208,182360,0.04,31.3
20100414,188335,0,51.5
20010703,77333,0.82,79.5
20090917,77333,0,56.8
20010508,287003,1.87,60.1
20020307,298894,0.11,35.9
20121209,62661,0.21,35.5
20000904,94652,0,73.6
20000901,94652,0,79.6
20010701,77333,0.67,75.2
20000825,94652,0,73.9
20110427,41105,0,57.3
20020331,298894,0.11,46.4
20100415,188335,0,50.2
20010626,86310,0.01,81.5
20011027,12507,0,52.3
20111028,62665,0,52.4
20000826,62697,0,76.3
20081101,84586,0.05,64.8
20080114,12463,0.05,48.1
20111029,62665,0,49.5
20100416,188335,0,55
20080830,6330,0,77.3
20081116,84586,0.05,52.7
20020129,298894,0.11,42
20080704,161866,0.04,82.9
20000821,62697,0,80.9
20000825,62697,0,73.7
20120809,161266,0.11,81.3
20080224,93455,0.04,40.4
20100422,188335,0,47.9
20061105,194425,0,48
20090915,77333,0,62.7
20121210,77245,0.21,34
20090709,269329,0.05,82.8
20061103,194425,0,46.2
20100421,188335,0,45.5
20030129,79080,0.11,41.7
20000831,94652,0,79.3
20010712,77333,0.19,72.9
20090919,77333,0,66.3
20010702,77333,0.19,77.9
20130307,129456,0.12,36.3
20090205,12507,0.02,29.5
20010710,86310,0.01,82.4
20000826,94652,0,76.4
20030307,79080,0.11,35.7
20081025,102529,0,47.5
20081024,102529,0,48.4
20081026,102529,0,48
20110428,41105,0,58.7
20080130,93455,0.04,46.1
20100423,188335,0,47
20081029,102529,0,49.9
20040703,132907,0.8,79.5
20011109,12507,0,44.2
20000908,94652,0,71.5
20100424,188335,0,55.1
20000910,62697,0,78.2
20000914,94652,0,61.4
20081102,84599,0.04,60.9
20100425,188335,0,56.7
20010511,287003,0.58,65.5
20090926,77333,0,63.6
20010525,287003,0.17,50.7
20030413,12507,0.11,49.2
20121209,31994,0.21,35.7
20000911,94652,0,85.1
20000910,94652,0,78.2
20010509,287003,0.67,61.7
20000906,94652,0,63.9
20110506,41105,0,57.2
20030628,12507,0.11,80.7
20100426,188335,0,57
20010804,86310,0.01,73.8
20011106,12507,0,53.7
20111108,62665,0,45
20000907,62697,0,68.8
20080704,298894,0.05,82.9
20081116,264597,0.05,52.2
20111109,62665,0,44.9
20100427,188335,0,57.3
20080908,6330,0,71.9
20081031,264597,0.05,59.6
20030729,188335,0.11,79
20080625,12465,0.04,83
20000904,62697,0,73.6
20000906,62697,0,63.7
20130802,27113,0.11,76.8
20080125,84586,0.04,19.3
20100501,188335,0,56.4
20061115,194425,0,48.6
20090925,77333,0,63
20031209,161866,0.22,35.7
20130320,264245,0.03,39
20061113,194425,0,34.8
20100428,188335,0,58.8
20030331,130706,0.11,46.4
20000909,94652,0,64.8
20010519,287003,0.36,57.8
20090928,77333,0,65.2
20010510,287003,0.16,69.2
20130307,218556,0.12,36.2
20091222,132907,0.02,60.9
20010803,82,0.01,75
20000907,94652,0,69
20030115,77301,0.11,37.7
20081104,102529,0,40.2
20081103,102529,0,46
20081105,102529,0,48.2
20110507,41105,0,61.8
20081208,84599,0.04,31.3
20100502,188335,0,58.6
20081110,102529,0,52
20040822,132907,0.21,75.5
20011120,12507,0,38
20000918,94652,0,62.2
20100503,188335,0,57.3
20000920,62697,0,69
20000924,94652,0,61.3
20080704,23770,0.04,82.9
20100504,188335,0,56.8
20010603,287003,0.75,72.3
20091003,77333,0,71.4
20010611,287003,0.38,72.4
20030809,73346,0.11,81.3
20040510,84637,0.22,69.1
20000923,94652,0,58.7
20000920,94652,0,69.1
20010528,287003,0.36,62.6
20000915,94652,0,62.6
20110928,41105,0,65.2
20030812,73346,0.11,76.3
20100505,188335,0,54.1
20011108,82,0.01,44.9
20011119,12507,0,43.7
20110302,62665,0,35.5
20000917,62697,0,56.8
20081101,79080,0.05,64.5
20080130,62668,0.05,48.5
20110303,62665,0,34.9
20100506,188335,0,57.6
20080918,6330,0,61.5
20081116,79080,0.05,52
20030413,217448,0.11,49.1
20081116,253805,0.04,51.8
20000911,62697,0,85.1
20000915,62697,0,62.4
20130809,194425,0.11,81.3
20081102,253805,0.04,60.9
20100513,188335,0,51.7
20061130,194425,0,31.6
20091002,77333,0,73.9
20041118,268720,0.22,58.3
20130125,78539,0.03,19
20061125,194425,0,29.4
20100507,188335,0,62.1
20040602,69992,0.11,79
20000919,94652,0,66.3
20010607,287003,2.98,61.7
20091009,77333,0,58.2
20010602,287003,0.19,78.8
20130309,84637,0.12,44.7
20090205,73346,0.02,29.6
20011205,98701,0.01,52.3
20000917,94652,0,56.8
20041224,84637,0.11,34.1
20081114,102529,0,43.1
20081113,102529,0,34.9
20081115,102529,0,48.4
20110929,41105,0,64.2
20081031,253805,0.04,59.6
20110923,188335,0,58.8
20081121,102529,0,43
20040509,12517,0.88,62.2
20011202,12507,0,43.6
20000927,94652,0,62.2
20110924,188335,0,61.5
20000929,62697,0,64.2
20001001,94652,0,68
20080130,161866,0.04,46.2
20110925,188335,0,63.1
20010618,287003,0.16,73.8
20091014,77333,0,59
20010712,287003,0.17,73.1
20051224,70019,0.11,33.8
20041209,194425,0.22,35.9
20000930,94652,0,65.4
20000929,94652,0,64.3
20010613,287003,0.77,63
20000925,94652,0,63.1
20111010,41105,0,59.7
20050115,69917,0.11,37.9
20110926,188335,0,63.8
20010409,62690,0.01,64.8
20011201,12507,0,42.7
20110314,62665,0,35.5
20000926,62697,0,63.6
20080709,1314,0.05,82.9
20081101,269329,0.05,64.6
20110315,62665,0,39.4
20110927,188335,0,62.4
20010107,71491,0,41.2
20080713,1314,0.05,72.6
20040307,194425,0.11,35.9
20091128,77243,0.04,33.4
20000923,62697,0,58.7
20000925,62697,0,63
20000115,218729,0.11,37.6
20091008,77243,0.04,60.9
20110929,188335,0,64.2
20120629,182360,0,78.3
20091013,77333,0,59.9
20051209,92923,0.22,35.9
20130713,69917,0.03,72.5
20120623,182360,0,78.5
20110928,188335,0,65.4
20050307,94652,0.11,35.9
20000928,94652,0,65.3
20010701,287003,0.65,75.3
20091016,77333,0,61.5
20010614,287003,0.47,64.3
20130307,62707,0.12,35.5
20090515,73346,0.02,61.3
20010515,62690,0.01,61.5
20000926,94652,0,63.6
20080331,70017,0.11,45.9
20081129,102529,0,34.4
20081125,102529,0,29.5
20081130,102529,0,31.7
20111011,41105,0,64.9
20090617,5218,0.04,77.5
20110930,188335,0,65.8
20081203,102529,0,45.5
20040525,12517,0.18,50.9
20011220,12507,0,44.1
20001005,94652,0,69
20111001,188335,0,65
20001010,62697,0,59.7
20001012,94652,0,66.1
20090429,70020,0.04,55.6
20111002,188335,0,73.2
20010808,287003,0.26,76.8
20091022,77333,0,59.6
20010519,182360,0.38,57.8
20080628,70017,0.11,80.5
20051118,189891,0.22,58
20001011,94652,0,64.9
20001010,94652,0,59.8
20010723,287003,0.36,82.3
20001002,94652,0,73.8
20111018,41105,0,63.1
20080728,70017,0.11,75.6
20111003,188335,0,71.3
20010721,62668,0.01,82
20011219,12507,0,36.5
20110326,62665,0,44.4
20001003,62697,0,71.3
20081122,217448,0.05,54
20081031,6330,0.05,59.7
20110327,62665,0,44.9
20111009,188335,0,58.4
20010119,71491,0,41.3
20080823,77301,0.05,75.7
20080627,70017,0.11,78.5
20091102,86310,0.04,60.8
20000930,62697,0,65.4
20001002,62697,0,73.6
20000115,98701,0.11,37.6
20091031,86310,0.04,59.5
20111011,188335,0,65.2
20120715,182360,0,86.7
20091021,77333,0,58.8
20051118,62697,0.22,58.2
20021211,77333,0.03,30.2
20120708,182360,0,82.5
20111010,188335,0,59.9
20080115,93455,0.11,37.7
20001009,94652,0,58.3
20010508,182360,2.07,59.9
20091024,77333,0,48.2
20010801,287003,0.44,73.1
20130602,1314,0.12,79.1
20090417,69942,0.02,61.4
20010803,62668,0.01,74.6
20001003,94652,0,71.4
20080226,93455,0.11,38
20030731,102529,0,75.4
20030730,102529,0,74.3
20030805,102529,0,70.8
20111019,41105,0,57.9
20090224,271047,0.04,40.4
20111012,188335,0,66.5
20030815,102529,0,68.9
20040611,12517,0.37,72.9
20060305,53076,0,40.1
20001015,94652,0,62.7
20111013,188335,0,60.3
20001018,62697,0,63.1
20001020,94652,0,56.7
20091224,82,0.04,34.3
20111014,188335,0,59.7
20010528,182360,0.37,63.2
20091029,77333,0,49.5
20010610,182360,1.1,65.5
20080728,23770,0.11,75.9
20000223,84651,0.22,38
20001019,94652,0,58.2
20001018,94652,0,63.1
20010523,182360,0.45,72.2
20001013,94652,0,60
20111025,41105,0,47.7
20080112,161866,0.11,44
20111015,188335,0,63.1
20011019,62668,0.01,57.1
20060304,53076,0,34.9
20110404,62665,0,42.4
20001014,62697,0,59.3
20081208,6330,0.05,31.1
20081116,287003,0.05,51.8
20110405,62665,0,51.5
20111016,188335,0,62.7
20010127,71491,0,27.9
20081211,6330,0.05,29.7
20080115,84586,0.11,37.8
20100228,84556,0.04,45.4
20001011,62697,0,64.9
20001013,62697,0,60
20050115,70020,0.11,37.6
20100814,19845,0.04,67.5
20111020,188335,0,56.7
20120724,182360,0,75.8
20091028,77333,0,51.9
20000722,23770,0.22,78.5
20021211,182360,0.03,30.3
20120720,182360,0,87.9
20111019,188335,0,57.9
20080226,161866,0.11,37.8
20001016,94652,0,61.7
20010603,182360,0.85,72.4
20091103,77333,0,46.4
20010524,182360,0.37,56.7
20010325,12507,0.12,38.4
20091123,104810,0.02,42.7
20010626,209420,0.01,81.5
20001014,94652,0,59.1
20080307,161866,0.11,35.8
20030818,102529,0,71.8
20030817,102529,0,73.3
20030819,102529,0,73.1
20111026,41105,0,48.3
20090704,189891,0.04,82.9
20111021,188335,0,58.7
20030824,102529,0,71.3
20040712,12517,0.15,73.5
20060322,53076,0,35.3
20031023,94652,0,50.6
20111022,188335,0,59
20001025,62697,0,47.7
20031027,94652,0,53.3
20101128,70020,0.04,33.3
20111023,188335,0,50.5
20010614,182360,0.4,64.5
20091110,77333,0,52.1
20010921,253235,0.37,68.2
20090628,5218,0.11,80.8
20001209,253805,0.22,36.2
20031026,94652,0,48.6
20031025,94652,0,47.8
20010611,182360,0.3,72.3
20031021,94652,0,58.8
20111104,41105,0,40
20090809,5218,0.11,81.2
20111024,188335,0,48.4
20010725,209420,0.01,66.4
20060321,53076,0,35.4
20110416,62665,0,54.5
20001022,62697,0,59.3
20080829,71491,0.05,75.4
20081116,71491,0.05,52.8
20110421,62665,0,45.9
20111025,188335,0,47.6
20010215,71491,0,45
20081031,71491,0.05,59.9
20090619,5218,0.11,68.6
20101208,271047,0.04,31.1
20001019,62697,0,58
20001021,62697,0,58.7
20050627,86310,0.11,79.5
20101128,271047,0.04,33.2
20111027,188335,0,53.2
20120806,182360,0,73.7
20091109,77333,0,44.6
20031118,264245,0.22,58.4
20020720,12465,0.03,87.3
20120804,182360,0,74.3
20111026,188335,0,48.2
20090226,70020,0.11,37.8
20031024,94652,0,48.3
20010902,253235,0.74,77.1
20091113,77333,0,34.7
20010613,182360,0.79,63.4
20020627,77333,0.12,78.9
20131101,62665,0.05,64.9
20010804,209420,0.01,73.8
20031022,94652,0,59.5
20090331,70020,0.11,46.3
20030830,102529,0,77.3
20030826,102529,0,76.2
20030831,102529,0,79.4
20111105,41105,0,48.1
20101031,271047,0.04,59.5
20111028,188335,0,51.7
20030905,102529,0,69.9
20040812,12517,0.23,76.3
20060402,53076,0,38.6
20031030,94652,0,53.6
20111029,188335,0,49.9
20001104,62697,0,40
20031106,94652,0,53.9
20100520,241319,0.04,67.8
20111030,188335,0,53.7
20011118,253235,0.23,58.1
20091121,77333,0,43.3
